Year,Location_Name,Treated,Treated_Label,production,land_use,municipal_burden,external_input,market,FSOI
2020,Ordu,1,New-metropolitan (2012),0.03319009032170806,0.34825099521678027,0.7754385077010855,0.8900734122149789,0.2998407755151604,0.4693587561939426
2008,Giresun,0,Non-metropolitan,0.06766317470061006,0.38419912221682323,0.9165434676612332,0.8937133484436652,0.4357219753810053,0.5395682176806674
2010,Giresun,0,Non-metropolitan,0.05887142748438144,0.38698266472687626,0.8938873695496047,0.9048438186744571,0.43210010505255586,0.535337077097575
2012,Giresun,0,Non-metropolitan,0.04766151333259119,0.3760310095695122,0.8662408318596392,0.9085747221262896,0.38093387031921894,0.5158883894414503
2014,Giresun,0,Non-metropolitan,0.04002874214825484,0.3561700848254452,0.8086109409662494,0.9120478683902488,0.2647157415966566,0.476314675585371
2016,Giresun,0,Non-metropolitan,0.04354943585393681,0.344382884680821,0.8612767776527178,0.906652428690861,0.2555272499839414,0.48227775537245554
2018,Giresun,0,Non-metropolitan,0.04199283228042511,0.33631921280650384,0.9456547725367832,0.9128381032367346,0.24444054540280988,0.4962490932526514
2020,Giresun,0,Non-metropolitan,0.04341094404845685,0.3308364782215437,0.9598828070857037,0.9115431554932996,0.26230649021428937,0.5015959750126586
2008,Rize,0,Non-metropolitan,0.0007780266755199092,0.31415089846049143,0.8134033171016903,0.8029580183818201,0.40106316792396957,0.4664706857086983
2010,Rize,0,Non-metropolitan,0.0,0.30829120569191704,0.903288009832566,0.7488215388087852,0.43023077177568986,0.4781263052217916
2012,Rize,0,Non-metropolitan,0.0,0.2980401988183887,0.9609919851777755,0.7496682667530318,0.40731868396251386,0.48320382694234193
2014,Rize,0,Non-metropolitan,0.0,0.2937185307328578,0.8922402008075023,0.7669606880919706,0.37281571068103636,0.46514702606267344
2016,Rize,0,Non-metropolitan,0.0,0.2886039400984907,0.8194420781878133,0.7414845937099984,0.3084531316161793,0.4315967487224964
2018,Rize,0,Non-metropolitan,0.0,0.287985655804391,0.8538631905251887,0.7784048479191241,0.3577959495789746,0.4556099287655357
2020,Rize,0,Non-metropolitan,0.0,0.28337632111887173,0.7773758395753514,0.6930709374056612,0.3239746848584291,0.4155595565916627
2008,Artvin,0,Non-metropolitan,0.18555572842832943,0.3489665868264804,0.8375901229310612,0.978209112269159,0.5495131041714308,0.5799669309252922
2010,Artvin,0,Non-metropolitan,0.16476557363588312,0.3346174137647041,0.8517407711426225,0.9390782690338217,0.6156980607649721,0.5811800176684007
2012,Artvin,0,Non-metropolitan,0.11965210808831643,0.2968787638845873,0.9158585594653506,0.939023827645314,0.5722948598520549,0.5687416237871246
2014,Artvin,0,Non-metropolitan,0.0856826086490441,0.27362428190569876,0.8905852316375233,0.946157178160084,0.5079677963247539,0.5408034193354208
2016,Artvin,0,Non-metropolitan,0.07206043479839618,0.26849343048997854,0.909011716800718,0.8859117758491655,0.46065344828016014,0.5192261612436837
2018,Artvin,0,Non-metropolitan,0.07078968467439276,0.26892972485989,0.9134039701193261,0.8199343925244995,0.4333737751632505,0.5012863094682718
2020,Artvin,0,Non-metropolitan,0.06992135429141419,0.27004539289108936,0.8537919030728128,0.9535396613859217,0.31128281593188545,0.49171622551462474
2008,Gümüşhane,0,Non-metropolitan,0.270837800947841,0.25406212620010515,0.8340865977478487,0.9344425724167811,0.5813382772646778,0.5749534749154508
2010,Gümüşhane,0,Non-metropolitan,0.28043612927592276,0.23144301046310828,0.8287579982858346,0.9635475078756701,0.629829795626518,0.5868028883054108
2012,Gümüşhane,0,Non-metropolitan,0.26449563594774167,0.21926694445115064,0.8315554928904556,0.9696599811115718,0.5174083295435827,0.5604772767889006
2014,Gümüşhane,0,Non-metropolitan,0.2391399364179929,0.23916824440490775,0.8580257914873003,0.961404067812333,0.4065453096115232,0.5408566699468114
2016,Gümüşhane,0,Non-metropolitan,0.25170190746573734,0.23203226389050222,0.8888338932538524,0.9579689199608872,0.3646956864886191,0.5390465342119196
2018,Gümüşhane,0,Non-metropolitan,0.24469831426137573,0.1999952269074644,0.9282689632496652,0.9695359664411807,0.3407701918253512,0.5366537325370075
2020,Gümüşhane,0,Non-metropolitan,0.2843246881853548,0.21405850445493213,0.9432579173377202,0.9613409382705689,0.3255353149770628,0.5457034726451278
2008,Erzurum,2,Old-metropolitan,0.26984466128913065,0.2233870143586661,0.44855866603091576,0.9483021633243899,0.505382788365058,0.4790950586736321
2010,Erzurum,2,Old-metropolitan,0.346211729937965,0.22074407532614057,0.4216938380195439,0.9317752813784423,0.6466837669564799,0.5134217383237144
2012,Erzurum,2,Old-metropolitan,0.3244021828625786,0.23527218511385145,0.43941663566073835,0.9353723920440766,0.5170163532414639,0.4902959497845417
2014,Erzurum,2,Old-metropolitan,0.33617935581293384,0.22643244715656258,0.5376816062166287,0.9368114979162746,0.5049433868358818,0.5084096587876563
2016,Erzurum,2,Old-metropolitan,0.3296588886586783,0.22400546818020106,0.4429170651025985,0.9162489900666327,0.4565398255749227,0.47387404751660667
2018,Erzurum,2,Old-metropolitan,0.336920000259423,0.2280202430556563,0.3989255597768261,0.9332470929877233,0.46379874035595653,0.47218232728711707
2020,Erzurum,2,Old-metropolitan,0.3447984316159148,0.2351164479067312,0.47619818969820105,0.9248459924251136,0.46122848443887027,0.48843750921696616
2008,Erzincan,0,Non-metropolitan,0.3455228947266391,0.3042716785235354,0.4744665966294879,0.816575047056364,0.5822496661094506,0.5046171766090954
2010,Erzincan,0,Non-metropolitan,0.3705385544173689,0.2806834917264669,0.48690268637943546,0.8015259208813827,0.6344814027569344,0.5148264112323176
2012,Erzincan,0,Non-metropolitan,0.35319438308616197,0.31040015482393807,0.42852116739661666,0.8407598359001092,0.5462200227111227,0.49581911278358975
2014,Erzincan,0,Non-metropolitan,0.34035875303239105,0.3001439338257269,0.578635265076078,0.8482452701125391,0.489773029601052,0.5114312503295574
2016,Erzincan,0,Non-metropolitan,0.36151415817463617,0.2866576963705566,0.6226065119010109,0.8321204903027459,0.4357341621326383,0.5077266037763176
2018,Erzincan,0,Non-metropolitan,0.34413274703985725,0.27201074279251725,0.6956152721442019,0.856634248401398,0.42043349423680504,0.5177653009229559
2020,Erzincan,0,Non-metropolitan,0.3808686139533437,0.2814883159843165,0.7052780507924599,0.8483476642758718,0.40131034558057693,0.5234585981173139
2008,Bayburt,0,Non-metropolitan,0.40494654181791073,0.1990878405908631,0.716195787411287,0.9251306139005698,0.5750177502790567,0.5640757067999373
2010,Bayburt,0,Non-metropolitan,0.416758756600702,0.372415731891255,0.677860746305297,0.8955416612724091,0.7824763632521051,0.6290106518643537
2012,Bayburt,0,Non-metropolitan,0.4575631498917969,0.25443953771805133,0.7265002957414526,0.8928408611588834,0.7435203131776325,0.6149728315375633
2014,Bayburt,0,Non-metropolitan,0.45884000283348453,0.30355112191298383,0.8105765686971518,0.8971631133867772,0.452719355813048,0.5845700325286891
2016,Bayburt,0,Non-metropolitan,0.4675063784754298,0.32073688322946314,0.9792719699361081,0.8894000252081681,0.4906848242918058,0.629520016228195
2018,Bayburt,0,Non-metropolitan,0.5025678349289858,0.3487930177706176,0.8986040995939252,0.8820228433859879,0.5238596623176374,0.6311694915994308
2020,Bayburt,0,Non-metropolitan,0.5030958832617468,0.3426048891361446,0.8611517636701913,0.8789284643961532,0.43908513908805413,0.604973227910458
2008,Ağrı,0,Non-metropolitan,0.30778103084970815,0.2605737084403247,0.6210652535660693,0.9342407260433524,0.47837829263286863,0.5204078023064647
2010,Ağrı,0,Non-metropolitan,0.4229495174248659,0.24527071977554565,0.520401295970387,0.9396131041616375,0.7322148948048702,0.5720899064274613
2012,Ağrı,0,Non-metropolitan,0.35485597838919375,0.21627061753674476,0.5568679588178618,0.9290495213155696,0.5851396425696825,0.5284367437258105
2014,Ağrı,0,Non-metropolitan,0.33919221827860463,0.22439176777150385,0.4992432340717799,0.9486943842555715,0.5110355503251198,0.504511430940516
2016,Ağrı,0,Non-metropolitan,0.35340355204909807,0.215057604373205,0.4714996929966037,0.9131146282075437,0.44909240106422693,0.4804335757381355
2018,Ağrı,0,Non-metropolitan,0.3341050259266889,0.20953281996228967,0.5385735695492342,0.9300544267573538,0.45680862806008116,0.49381489405112955
2020,Ağrı,0,Non-metropolitan,0.32870303106194365,0.22114403972948865,0.47045185031735415,0.9323778342352853,0.4449431728935272,0.4795239856475198
2008,Kars,0,Non-metropolitan,0.30108288047292453,0.2981495125138457,0.7183906765501382,0.8789286856065011,0.607884899946965,0.560887331018075
2010,Kars,0,Non-metropolitan,0.3095318549332302,0.32745573145040463,0.7147056414027184,0.8873666378657517,0.7788160144682137,0.6035751760240637
2012,Kars,0,Non-metropolitan,0.32848374492737953,0.2004140155240841,0.6151373719753601,0.8754955618739528,0.6744012817895267,0.5387863952180607
2014,Kars,0,Non-metropolitan,0.3062675388058536,0.36849430249318993,0.5938880645986203,0.8756359976281629,0.6708011792087983,0.563017416546925
2016,Kars,0,Non-metropolitan,0.3013863952940709,0.3556620912461414,0.577360817882993,0.8614968940903203,0.6126931167333953,0.5417198630493841
2018,Kars,0,Non-metropolitan,0.3148749506109813,0.3613224685452894,0.5544694900019493,0.9010444422136565,0.5644134527709949,0.5392249608285743
2020,Kars,0,Non-metropolitan,0.31724445932288053,0.3614955167689964,0.5352195147183371,0.8995324483855498,0.5619784939329896,0.5350940866257506
2008,Iğdır,0,Non-metropolitan,0.35782736480537763,0.3301659832493944,0.6906735417894159,0.9496969669805685,0.5993662635430056,0.5855460240735524
2010,Iğdır,0,Non-metropolitan,0.37631476482484105,0.30296491081077603,0.7010745492993171,0.9319112080705804,0.7400049044251524,0.6104540674861334
2012,Iğdır,0,Non-metropolitan,0.400818984403678,0.3844359466789923,0.6215727308197179,0.9300003132554757,0.6176240579898936,0.5908904066295515
2014,Iğdır,0,Non-metropolitan,0.3950352646634274,0.3805517962700652,0.7472776678856605,0.9389984119233746,0.6290733037464135,0.6181872888977883
2016,Iğdır,0,Non-metropolitan,0.4006863802576909,0.4097288673439074,0.7333752827495975,0.887390961304344,0.5883024076294717,0.6038967798570023
2018,Iğdır,0,Non-metropolitan,0.5029823093133988,0.333958749700758,0.8245111633600173,0.8719085921346552,0.5743998530408577,0.6215521335099374
2020,Iğdır,0,Non-metropolitan,0.5031459911407937,0.3193688847042188,0.8156962248776454,0.8502865179548164,0.6097307408245255,0.6196456719004
2008,Ardahan,0,Non-metropolitan,0.2588924387968233,0.29822204587472634,0.8755796764719421,0.9709881804984608,0.7713942463801146,0.6350153176044134
2010,Ardahan,0,Non-metropolitan,0.203604874059013,0.29222914746911133,0.8647540314347744,0.9649930343175233,0.7137646351343726,0.6078691444829588
2012,Ardahan,0,Non-metropolitan,0.23444535107132453,0.32398627927332707,0.8353816976860915,0.9628593459187826,0.7129338792588555,0.6139213106416763
2014,Ardahan,0,Non-metropolitan,0.1023600818450598,0.21711130962040212,0.7971250834213404,0.9537081177309895,0.6387651700018785,0.541813952523934
2016,Ardahan,0,Non-metropolitan,0.11858654564446384,0.240380922881915,0.7813319329203703,0.9527530189226963,0.6335598194941229,0.5453224479727136
2018,Ardahan,0,Non-metropolitan,0.14916308456795024,0.2537859785792632,0.8227680046982107,0.9651895559544529,0.6409020480334049,0.5663617343666564
2020,Ardahan,0,Non-metropolitan,0.2673722367914349,0.2829983539960572,0.7658241227598196,0.9725537071582251,0.6286018623214429,0.583470056605396
2008,Malatya,1,New-metropolitan (2012),0.10877303068390279,0.2913421880219934,0.36123789122719385,0.8029871713070169,0.43814034960769027,0.4004961261695594
2010,Malatya,1,New-metropolitan (2012),0.15744994702930717,0.2913458203765318,0.5943529858687916,0.7899664671048117,0.4636776056699676,0.45935856520988194
2012,Malatya,1,New-metropolitan (2012),0.15078435327831133,0.29256003727595326,0.6303329672422313,0.8116595485206121,0.38161720198108245,0.4533908216596381
2014,Malatya,1,New-metropolitan (2012),0.13543550527662124,0.2853673639712803,0.6737744626515263,0.8048442491720283,0.23010043602243638,0.42590440341877855
2016,Malatya,1,New-metropolitan (2012),0.15826941837632985,0.28691742241881035,0.4576566043881208,0.7663497518976,0.31948312621716773,0.39773526465960574
2018,Malatya,1,New-metropolitan (2012),0.1752993973444986,0.2807697394798748,0.41808647268770033,0.8100964322158457,0.30117707059310583,0.39708582246420504
2020,Malatya,1,New-metropolitan (2012),0.20776068888887406,0.2869895893300455,0.4966178521311538,0.8202322589889984,0.28489243214458665,0.4192985642967317
2008,Elazığ,0,Non-metropolitan,0.22447620828751713,0.29180866277841877,0.659620831389079,0.7695250746033566,0.48565568767639683,0.4862172929469536
2010,Elazığ,0,Non-metropolitan,0.209333532412796,0.29509437037480285,0.5430044290052485,0.8463789281692471,0.49223046325456465,0.47720834464333184
2012,Elazığ,0,Non-metropolitan,0.2012678571559903,0.30271834170586165,0.446015479266853,0.8598028679978724,0.42185337786875293,0.44633158479906604
2014,Elazığ,0,Non-metropolitan,0.1837012913490854,0.29404707390169416,0.502159474303425,0.8522650907425956,0.34215245654217347,0.4348650773677948
2016,Elazığ,0,Non-metropolitan,0.19999003339444105,0.28225874589615596,0.5241459592624107,0.84946042733972,0.3439956337217289,0.4399701599228913
2018,Elazığ,0,Non-metropolitan,0.22291947108127239,0.280568837659099,0.6524306272147844,0.845676128516591,0.35107264277044864,0.4705335414484392
2020,Elazığ,0,Non-metropolitan,0.25506795246406755,0.28690078845756684,0.6400042979145797,0.8207941890317929,0.32602403466449276,0.46575825250649994
2008,Bingöl,0,Non-metropolitan,0.2468913879583876,0.2531295010861759,0.6325077302404855,0.981453249274848,0.48562861037814126,0.5199220957876076
2010,Bingöl,0,Non-metropolitan,0.25924417631941205,0.25343418379612004,0.6131367828829988,0.9790096930783354,0.5587084900331759,0.5327066652220085
2012,Bingöl,0,Non-metropolitan,0.22832700218833638,0.24670392712941752,0.6333935256617654,0.9935665963738816,0.47109023329439587,0.5146162569295594
2014,Bingöl,0,Non-metropolitan,0.2461350362533012,0.23810889292102355,0.6921781745213986,0.9930736397836291,0.4544335970683841,0.5247858681095472
2016,Bingöl,0,Non-metropolitan,0.2302843398059701,0.2336201193856215,0.7800054516660053,0.9889201536177818,0.3843916993194738,0.5234443527589705
2018,Bingöl,0,Non-metropolitan,0.24235159610304674,0.2296551888775698,0.8443017037230052,0.9938915733651916,0.35357361146544547,0.5327547347068518
2020,Bingöl,0,Non-metropolitan,0.2515776691254509,0.2295389838654392,0.9039146230886338,0.9870589659437862,0.3523196949350073,0.5448819873916635
2008,Tunceli,0,Non-metropolitan,0.20028198911628653,0.12417308966394716,0.7751132655630951,0.9703887411496273,0.49466129513164914,0.5129236761249211
2010,Tunceli,0,Non-metropolitan,0.235844888239745,0.26142664239291286,0.7073683852686006,0.9561371273137331,0.6227496407065262,0.5567053367843036
2012,Tunceli,0,Non-metropolitan,0.2051119143877217,0.23184587910885757,0.8100175014506783,0.9665271738309612,0.4950427251696847,0.5417090387895808
2014,Tunceli,0,Non-metropolitan,0.188622416148566,0.1941861664525235,0.8331793865502309,0.958650103411208,0.40781329241695813,0.5164902729958973
2016,Tunceli,0,Non-metropolitan,0.2018153000603675,0.18362936059027465,0.8412907836378096,0.8545477417793401,0.433142294648118,0.502885096143182
2018,Tunceli,0,Non-metropolitan,0.20061504377003186,0.21837877357314728,0.8645335929619758,0.9470984876484478,0.3484748318382754,0.5158201459583757
2020,Tunceli,0,Non-metropolitan,0.20733576816598995,0.2357166796992071,0.8329375317252379,0.9501422835069191,0.3301210654843903,0.5112506657163489
2008,Van,1,New-metropolitan (2012),0.2699299074650578,0.24442789152441263,0.30016284450056857,0.9814982009387543,0.41848932282956125,0.44290163345167094
2010,Van,1,New-metropolitan (2012),0.2822114026706391,0.24698606773497978,0.27691664423319257,0.9849703690339009,0.5510845251989439,0.4684338017743312
2012,Van,1,New-metropolitan (2012),0.272501866603203,0.21964367950044122,0.22150698028449178,0.9817299797275127,0.4098577562232424,0.42104805246777827
2014,Van,1,New-metropolitan (2012),0.23846385283204113,0.2211932838615253,0.09009868421032152,0.9840344564597834,0.34749171840792076,0.3762563991543184
2016,Van,1,New-metropolitan (2012),0.3656274863297999,0.226800922977135,0.18731233541529668,0.979553774024223,0.3028312427212729,0.4124251522935455
2018,Van,1,New-metropolitan (2012),0.32026616545086367,0.2170825016314462,0.15109245414413075,0.9811594032228919,0.3083351410081026,0.39558713309148696
2020,Van,1,New-metropolitan (2012),0.3012014401745299,0.22684894145064619,0.19654362066208197,0.976152571871338,0.28929300731868746,0.3980079162954567
2008,Muş,0,Non-metropolitan,0.39207018771229696,0.3485913546904832,0.677399450376877,0.905848519222091,0.6834040523878356,0.6014627128779167
2010,Muş,0,Non-metropolitan,0.4958176592650765,0.36064911075779826,0.5864749968812568,0.8640142115063347,0.86312313455561,0.6340158225932153
2012,Muş,0,Non-metropolitan,0.46361563516492577,0.395991167091045,0.5686183225219863,0.8898166123508242,0.7166518454492085,0.6069387165155979
2014,Muş,0,Non-metropolitan,0.4732425232676772,0.33908008074911267,0.5701867893285382,0.876739956904257,0.65451774310039,0.582753418669995
2016,Muş,0,Non-metropolitan,0.46297171700252554,0.34346952199655445,0.6440664679246444,0.8111638628163564,0.5959349500455104,0.5715213039571182
2018,Muş,0,Non-metropolitan,0.4663316757974666,0.3696220168605876,0.638435889312256,0.8274473797914716,0.5776358290335352,0.5758945581590634
2020,Muş,0,Non-metropolitan,0.44121294804247313,0.34872840265345584,0.657973498064808,0.8132246141715327,0.5478810917921056,0.561804110944875
2008,Bitlis,0,Non-metropolitan,0.2710771319791017,0.23029572308468743,0.3331679447566204,0.8882753684501771,0.49066459011957014,0.4426961516780314
2010,Bitlis,0,Non-metropolitan,0.31906853014703973,0.2857788275892857,0.48139074942039595,0.7685377112025655,0.6170329427521994,0.4943617522222972
2012,Bitlis,0,Non-metropolitan,0.3164396533988978,0.301438079614644,0.5361801772939586,0.7744475187503482,0.5338589487767963,0.492472875566929
2014,Bitlis,0,Non-metropolitan,0.34524544494929815,0.3276050271668803,0.39317404931087596,0.7399301970030389,0.5053304591109659,0.4622570355082119
2016,Bitlis,0,Non-metropolitan,0.3319867868461787,0.32869756926544796,0.5490603463893992,0.7158528775208208,0.43968606142365085,0.4730567282890995
2018,Bitlis,0,Non-metropolitan,0.30622617270947183,0.32202639972557506,0.574877894518558,0.7473809265756681,0.430481930343294,0.47619866477451345
2020,Bitlis,0,Non-metropolitan,0.3645448444551186,0.339870082670186,0.6262162060878316,0.77395255478351,0.42588578204013555,0.5060938940073563
2008,Hakkari,0,Non-metropolitan,0.2653935341199661,0.3427379749464762,0.7139916402568317,0.9999858812912115,0.573151147141539,0.5790520355512049
2010,Hakkari,0,Non-metropolitan,0.2838503282070327,0.3129452087702256,0.7380200157236128,0.9831742659652027,0.6989635296037356,0.6033906696539619
2012,Hakkari,0,Non-metropolitan,0.26138276694354257,0.3036304002823524,0.8043866867292904,0.9998140768801349,0.5269114777292727,0.5792250817129185
2014,Hakkari,0,Non-metropolitan,0.2077713671575343,0.28084344954628965,0.7964376226040979,0.9998187779121288,0.47544887047481527,0.5520640175389733
2016,Hakkari,0,Non-metropolitan,0.20834977739496938,0.2772037786610166,0.8396710356427737,0.9997498567528103,0.4103607801329219,0.5470670457168983
2018,Hakkari,0,Non-metropolitan,0.200968212354393,0.2859688521093716,0.8623117124713233,0.9571928274154738,0.36999494995851906,0.5352873108618162
2020,Hakkari,0,Non-metropolitan,0.2286403591526061,0.28465373254662124,0.8542853402396889,0.9992956587916231,0.3318757859814461,0.5397501753423971
2008,Gaziantep,2,Old-metropolitan,0.11659049174647325,0.3200919407474891,0.3946589106641349,0.8289942538203956,0.2559629494078998,0.38325970927727854
2010,Gaziantep,2,Old-metropolitan,0.1388722959597928,0.3121840140074169,0.5907118576370997,0.799277905167742,0.3157730356504618,0.43136382168450266
2012,Gaziantep,2,Old-metropolitan,0.1451829640837384,0.3314645373732378,0.563964662878605,0.8351918872138221,0.26391145982998965,0.42794310227587856
2014,Gaziantep,2,Old-metropolitan,0.11026697287563772,0.31668951852002014,0.47102949502158575,0.8464690055985467,0.23277276841262698,0.39544555208568344
2016,Gaziantep,2,Old-metropolitan,0.1057489447461849,0.3095472664000086,0.2593318800509847,0.8288008057778695,0.2285541125357535,0.34639660190216026
2018,Gaziantep,2,Old-metropolitan,0.1354677988143149,0.3075900451147353,0.47770864160161425,0.8627417869821228,0.2767949650708154,0.41206064751672056
2020,Gaziantep,2,Old-metropolitan,0.14866437811307348,0.3038518595433536,0.4882035164996433,0.8556395393894465,0.22700327996122124,0.40467251470134763
2008,Adıyaman,0,Non-metropolitan,0.22196629593870396,0.4145979702902216,0.5662982019187223,0.5826129191804582,0.35256296371461443,0.4276076702085441
2010,Adıyaman,0,Non-metropolitan,0.242287826089228,0.3994139380237803,0.6331108080981459,0.7076551843916278,0.4264258710846361,0.4817787255374836
2012,Adıyaman,0,Non-metropolitan,0.248010874909494,0.3895112831223261,0.6796206416497304,0.6659060240499802,0.375092975123041,0.47162835977091433
2014,Adıyaman,0,Non-metropolitan,0.24852106245499023,0.38597652289328643,0.7289967311415728,0.6575045044314859,0.3666726749027635,0.47753429916481976
2016,Adıyaman,0,Non-metropolitan,0.23856737290654378,0.38067126020212516,0.7126166160822518,0.6647723896377344,0.33920305880516816,0.46716613952676467
2018,Adıyaman,0,Non-metropolitan,0.2219875926236823,0.3610692478103433,0.7336073873529881,0.725537827997272,0.36897610695584415,0.482235632548026
2020,Adıyaman,0,Non-metropolitan,0.22032477622267396,0.36435398170065664,0.6740952928204346,0.697379057636886,0.3662109323584423,0.46447280814781866
2008,Kilis,0,Non-metropolitan,0.1103725372258137,0.6884490620743711,0.6870265094406787,0.7575875867183359,0.4140926199164374,0.5315056630751274
2010,Kilis,0,Non-metropolitan,0.20372846345159887,0.7052660192982605,0.744935311884807,0.6888926173804114,0.5113172392796417,0.5708279302589438
2012,Kilis,0,Non-metropolitan,0.2661556841375158,0.5860145345081631,0.40858778785089456,0.681361959746172,0.4653490256072339,0.48149379836999595
2014,Kilis,0,Non-metropolitan,0.14848324655656747,0.6470116886602236,0.765079475008303,0.6381463331258566,0.480485035927907,0.5358411558557715
2016,Kilis,0,Non-metropolitan,0.2188554864355526,0.6309758489243648,0.3999845694065169,0.5057627335276038,0.40078701981735954,0.4312731316222795
2018,Kilis,0,Non-metropolitan,0.24368026329934594,0.5712266448880543,0.626709985807544,0.610223906893434,0.37326095310279844,0.48502035079823536
2020,Kilis,0,Non-metropolitan,0.25616949216937523,0.5614412210011355,0.3868366636819984,0.7729602037532726,0.32854567053318684,0.46119065022779376
2008,Şanlıurfa,1,New-metropolitan (2012),0.3123218039757893,0.4824624074603506,0.5513617279553205,0.18945400865053574,0.475856517429518,0.40229129309430284
2010,Şanlıurfa,1,New-metropolitan (2012),0.3560534808345872,0.47140726092424823,0.48998005268582334,0.0385136107077001,0.6466809364433154,0.4005270683191348
2012,Şanlıurfa,1,New-metropolitan (2012),0.36132323143714395,0.44331850628694414,0.4200339626054259,0.12288073516690695,0.5247028107096675,0.3744518492412177
2014,Şanlıurfa,1,New-metropolitan (2012),0.34327558957284476,0.43510784721895107,0.28993030405067394,0.444935594395389,0.5028822697063013,0.40322632098883204
2016,Şanlıurfa,1,New-metropolitan (2012),0.3248067158997846,0.42251170475363226,0.2551489878004818,0.21715411045777167,0.432153815055508,0.3303550667934357
2018,Şanlıurfa,1,New-metropolitan (2012),0.31557362202238365,0.4268066376330748,0.44552035077616453,0.1600658836030543,0.4629726735259186,0.36218783351211914
2020,Şanlıurfa,1,New-metropolitan (2012),0.3460101278159182,0.3730316108591084,0.47059591269553236,0.0,0.4498953448674297,0.32790659924759774
2008,Diyarbakır,2,Old-metropolitan,0.19074159101629015,0.39655074501189624,0.37477512085768117,0.6913000916730819,0.4520094388702511,0.42107539748584016
2010,Diyarbakır,2,Old-metropolitan,0.28112775729836476,0.3962756152076396,0.37455247612443704,0.6415945367131483,0.543604076828691,0.44743089243445616
2012,Diyarbakır,2,Old-metropolitan,0.27759295710380655,0.38289226049585406,0.3393659759784975,0.6142501721651028,0.4678408898303747,0.41638845111472705
2014,Diyarbakır,2,Old-metropolitan,0.2753677241244657,0.3655404334138137,0.45047465237634243,0.6218494957582391,0.44185090469203625,0.43101664207297946
2016,Diyarbakır,2,Old-metropolitan,0.27453843060018734,0.34802909931536885,0.4221270964740175,0.4995074142824658,0.38901058706422303,0.38664252554725254
2018,Diyarbakır,2,Old-metropolitan,0.2534301799756796,0.3327770859525049,0.44356430861242835,0.4668372961118885,0.4195110369739153,0.3832239815252833
2020,Diyarbakır,2,Old-metropolitan,0.26224877763625803,0.31691164947361034,0.4571418267536633,0.40546005481997127,0.41545563440711125,0.3714435886181228
2008,Mardin,1,New-metropolitan (2012),0.27373468333732015,0.3644211733494297,0.5071262649739496,0.317134320588003,0.393760512089814,0.3712353908677033
2010,Mardin,1,New-metropolitan (2012),0.33272327971725246,0.4762756887409522,0.5650106277564293,0.21661674834670464,0.649496992036749,0.44802466731961754
2012,Mardin,1,New-metropolitan (2012),0.3450524547840655,0.44849122953017595,0.5862325760138578,0.2582234488992125,0.5339519564400874,0.43439033313347986
2014,Mardin,1,New-metropolitan (2012),0.3476833739884055,0.44398402102910495,0.016227798675095995,0.5223571789428867,0.5078339216319854,0.3676172588534957
2016,Mardin,1,New-metropolitan (2012),0.32648394681500864,0.4186273525922461,0.34419165998367723,0.15896040830974845,0.4348567344109662,0.3366240204223293
2018,Mardin,1,New-metropolitan (2012),0.29833825087434357,0.3933188989840689,0.34856870268612816,0.14185431706732415,0.3881301689207522,0.3140420677065234
2020,Mardin,1,New-metropolitan (2012),0.2959760302167108,0.381703022990177,0.5704584958341117,0.12609344684566837,0.3675648496487582,0.34835916910708525
2008,Batman,0,Non-metropolitan,0.11471817040239936,0.325904285654203,0.22031906812053437,0.7848588386168079,0.2996366457762987,0.3490874017140487
2010,Batman,0,Non-metropolitan,0.2307644209392084,0.3521384741915915,0.21589071874007237,0.7403424092708981,0.532415876861113,0.41431038000057663
2012,Batman,0,Non-metropolitan,0.20723094031987327,0.3369246642910265,0.20339512484333,0.6919448864351729,0.4369397766610252,0.3752870785100856
2014,Batman,0,Non-metropolitan,0.2224310893260173,0.33053465221676825,0.24141070737112386,0.7241122332603571,0.40007947419487805,0.3837136312738289
2016,Batman,0,Non-metropolitan,0.19103322246432397,0.2990021918362193,0.09809024968335389,0.6586982153715519,0.3267103653814364,0.3147068489473771
2018,Batman,0,Non-metropolitan,0.19001188167690672,0.29236878798262167,0.2674536489489014,0.6814566083283727,0.3498959058111879,0.3562373665495981
2020,Batman,0,Non-metropolitan,0.18344212994125533,0.2851680771781563,0.2803875905471648,0.6553814333435406,0.33073629427435813,0.347023105056895
2008,Şırnak,0,Non-metropolitan,0.2273575937825126,0.28449269632979324,0.41067388699484275,0.8730065475202525,0.28318135619564677,0.41574241616460955
2010,Şırnak,0,Non-metropolitan,0.28708941516641057,0.3224143833827902,0.3000055437823512,0.8004022357596248,0.47757970444365666,0.43749825650696667
2012,Şırnak,0,Non-metropolitan,0.24413977953032454,0.2979739294428413,0.3055278439177531,0.7778987974910738,0.3765639364145303,0.4004208573593046
2014,Şırnak,0,Non-metropolitan,0.2534587159863262,0.29758409659102364,0.3717240914601992,0.8106770861529975,0.3481184826780764,0.41631249457372455
2016,Şırnak,0,Non-metropolitan,0.2217113006319343,0.2777256014522835,0.46517892701285235,0.7849451113445076,0.2593691921090768,0.40178602651013084
2018,Şırnak,0,Non-metropolitan,0.22623150166021272,0.28544899584547173,0.15352099516536316,0.6600643311831711,0.32576039664662176,0.3302052441001681
2020,Şırnak,0,Non-metropolitan,0.21371908908908385,0.27208583961594934,0.18819516249645019,0.6873554865076678,0.33319962105523837,0.33891103975287795
