Year,Location_Name,Treated,Treated_Label,production,land_use,municipal_burden,external_input,FSOI
2020,İzmir,2,Old-metropolitan,0.22024016580142,0.2509756664186251,0.4233332692524372,0.8777499401652926,0.4430747604094437
2022,İzmir,2,Old-metropolitan,0.23774278491748746,0.24381214331015397,0.6039520905249556,0.9127928079622276,0.49957495667870616
2024,İzmir,2,Old-metropolitan,0.23850349582809344,0.24729867541628656,0.5993628373353624,0.8912469901306503,0.4941029996775982
2008,Aydın,1,New-metropolitan (2012),0.27061820862336017,0.3984987831524939,0.5833627471189733,0.778786291226725,0.5078165075303881
2010,Aydın,1,New-metropolitan (2012),0.28874442105711096,0.3950004930331862,0.6861638530997742,0.7594725854777837,0.5323453381669638
2012,Aydın,1,New-metropolitan (2012),0.32667443594652545,0.38843296144284933,0.7123805723230862,0.7667026071497032,0.548547644215541
2014,Aydın,1,New-metropolitan (2012),0.33479222389057484,0.3798755046196214,0.6060456078527152,0.7587735336270267,0.5198717174974845
2016,Aydın,1,New-metropolitan (2012),0.33724773358915977,0.37659901551105124,0.4269792892890645,0.7166319226932483,0.4643644902706309
2018,Aydın,1,New-metropolitan (2012),0.34361722212264656,0.36267848050351603,0.591181884947951,0.7623850101529154,0.5149656494317573
2020,Aydın,1,New-metropolitan (2012),0.35849127786066665,0.357641098367488,0.5963862847893724,0.7582435452005315,0.5176905515545146
2022,Aydın,1,New-metropolitan (2012),0.34108233948180705,0.3449029195058586,0.6842708271471881,0.8225485470663606,0.5482011583003036
2024,Aydın,1,New-metropolitan (2012),0.3397214114569665,0.33474977046183013,0.6465908921404591,0.8418912762360239,0.5407383375738198
2008,Denizli,1,New-metropolitan (2012),0.24442089146082593,0.3538157632270172,0.7296160578259627,0.810034307227622,0.5344717549353569
2010,Denizli,1,New-metropolitan (2012),0.2688302126394517,0.3502248245922244,0.7572945133178122,0.7647099790795338,0.5352648824072554
2012,Denizli,1,New-metropolitan (2012),0.2849151527358946,0.3453742554575504,0.7339175015243142,0.7704803150833229,0.5336718062002705
2014,Denizli,1,New-metropolitan (2012),0.2908935130746873,0.3307153796558572,0.6651641165954479,0.7468861059660352,0.5084147788230069
2016,Denizli,1,New-metropolitan (2012),0.2909931317404752,0.3251692642189338,0.6089800698016604,0.7212684090333693,0.4866027186986096
2018,Denizli,1,New-metropolitan (2012),0.2974513233927172,0.32045686077495417,0.6469976712283189,0.7882471809631155,0.5132882590897765
2020,Denizli,1,New-metropolitan (2012),0.32533355547918835,0.3210015283553518,0.741950207595325,0.757706188269032,0.5364978699247243
2022,Denizli,1,New-metropolitan (2012),0.31512352870742183,0.3169227963500391,0.7876029783477503,0.8405423043998155,0.5650479019512566
2024,Denizli,1,New-metropolitan (2012),0.29343787975109686,0.3101829770331639,0.7955182983693048,0.8319428079520158,0.5577704907763953
2008,Muğla,1,New-metropolitan (2012),0.4210300548317958,0.443838489300947,0.38019387438501817,0.8628178316692248,0.5269700625467464
2010,Muğla,1,New-metropolitan (2012),0.45822084398779367,0.43509750557305926,0.44560006050193757,0.8634232684395353,0.5505854196255815
2012,Muğla,1,New-metropolitan (2012),0.4797335071305889,0.41425177196910523,0.3710374198145554,0.8888702623975006,0.5384732403279375
2014,Muğla,1,New-metropolitan (2012),0.48001864842518044,0.40780812636270775,0.30475296795109863,0.8942632826049878,0.5217107563359936
2016,Muğla,1,New-metropolitan (2012),0.5069061544005907,0.3934087934049216,0.10214312487222166,0.8642322436373848,0.4666725790787797
2018,Muğla,1,New-metropolitan (2012),0.5281820281489,0.3839475251582837,0.1334506344345855,0.8968591014675409,0.4856098223023275
2020,Muğla,1,New-metropolitan (2012),0.550593965772741,0.36047890535672444,0.20991970544390193,0.8762512648332395,0.49931096035165173
2022,Muğla,1,New-metropolitan (2012),0.47973783967027944,0.3263214628058595,0.4494055873748275,0.9117340512740612,0.5417997352812569
2024,Muğla,1,New-metropolitan (2012),0.44165189751859957,0.31756994687343143,0.24617661179185346,0.9096492100770524,0.4787619165652342
2008,Manisa,1,New-metropolitan (2012),0.22525541395845258,0.4102922851754146,0.5945126312509419,0.7548260945194982,0.49622160622607686
2010,Manisa,1,New-metropolitan (2012),0.19721066509045024,0.3907678240066807,0.6396480339977266,0.7331105341217183,0.49018426430414397
2012,Manisa,1,New-metropolitan (2012),0.21532079085451353,0.39212545059243176,0.6271635376104201,0.7209181509102153,0.4888819824918952
2014,Manisa,1,New-metropolitan (2012),0.2284008896293992,0.3858122280502597,0.4804016934826977,0.7385747749782439,0.4582973965351501
2016,Manisa,1,New-metropolitan (2012),0.22838706753174773,0.38466892310685724,0.4194722736324319,0.6767266381042922,0.42731372559383224
2018,Manisa,1,New-metropolitan (2012),0.24165400412979837,0.37383053259535043,0.5143403398730532,0.7646863974145932,0.4736278185031988
2020,Manisa,1,New-metropolitan (2012),0.23455276191484645,0.3758029412126534,0.5584093953367912,0.7560806120532226,0.4812114276293784
2022,Manisa,1,New-metropolitan (2012),0.23577915428102372,0.36646248798685527,0.5717552225160747,0.8291920262588478,0.5007972227607004
2024,Manisa,1,New-metropolitan (2012),0.21304402528395938,0.36820139391181783,0.6588730102761456,0.7928506269334692,0.508242264101348
2008,Afyonkarahisar,0,Non-metropolitan,0.3537524552564337,0.3191202500370042,0.5306905086914054,0.6423837577145537,0.46148674292484926
2010,Afyonkarahisar,0,Non-metropolitan,0.37675932548703445,0.33782742953272543,0.5425723573381707,0.5947951495915995,0.46298856548738254
2012,Afyonkarahisar,0,Non-metropolitan,0.3694849577889738,0.3254761447652513,0.5648863260862564,0.6202392821641652,0.47002167770116166
2014,Afyonkarahisar,0,Non-metropolitan,0.39140760803874447,0.3196769299942107,0.622999159437803,0.5669318854277681,0.47525389572463156
2016,Afyonkarahisar,0,Non-metropolitan,0.40082144655317514,0.30962166851649287,0.7437283593339266,0.5136878863974585,0.49196484020026326
2018,Afyonkarahisar,0,Non-metropolitan,0.4154900515530389,0.31475753626739106,0.7560205489178569,0.6081053157800089,0.5235933631295739
2020,Afyonkarahisar,0,Non-metropolitan,0.4593016170145928,0.31265662219990636,0.8236838019206982,0.5534699933764513,0.5372780086279122
2022,Afyonkarahisar,0,Non-metropolitan,0.4880893478910509,0.2892102067961267,0.8446997391531197,0.6602734022096378,0.5705681740124837
2024,Afyonkarahisar,0,Non-metropolitan,0.5140703823632826,0.2881590663369419,0.8439198327256111,0.5786590969890836,0.5562020946037298
2008,Kütahya,0,Non-metropolitan,0.29158241499247634,0.32024124221191963,0.37841244754388215,0.8321320489941726,0.4555920384356127
2010,Kütahya,0,Non-metropolitan,0.2659057778715609,0.30421066607039865,0.3689431287623972,0.791624908387397,0.4326711202729384
2012,Kütahya,0,Non-metropolitan,0.26408536132177884,0.3042553488676109,0.6411287515929351,0.7875671041000774,0.4992591414706006
2014,Kütahya,0,Non-metropolitan,0.2802592105744951,0.3022611921103521,0.7830448024995913,0.7491356486110998,0.5286752134488846
2016,Kütahya,0,Non-metropolitan,0.2600856852392374,0.2996239583326573,0.8639512500059356,0.7534385023703276,0.5442748489870395
2018,Kütahya,0,Non-metropolitan,0.2953871877232633,0.2901954563679426,0.8550335290406568,0.7483761749813556,0.5472480870283045
2020,Kütahya,0,Non-metropolitan,0.29831442703899597,0.28963882352876186,0.8890868208223097,0.5855928424272987,0.5156582284543416
2022,Kütahya,0,Non-metropolitan,0.3113621722639418,0.283920767780878,0.9289147363515905,0.6065709232098234,0.5326921499015584
2024,Kütahya,0,Non-metropolitan,0.3206587140039354,0.2771835692279137,0.9143326794466684,0.17427657734257784,0.42161288500527383
2008,Uşak,0,Non-metropolitan,0.2750391888389151,0.3991319012576249,0.6661466240667002,0.7111485639591084,0.5128665695305872
2010,Uşak,0,Non-metropolitan,0.305755660698915,0.3968913941422246,0.6571051036775519,0.6465559973654049,0.5015770389710241
2012,Uşak,0,Non-metropolitan,0.297939801487097,0.3921818066552828,0.655538496339021,0.6336284768747956,0.4948221453390491
2014,Uşak,0,Non-metropolitan,0.2884866992825493,0.38772701769765694,0.7477886855496788,0.631534321741319,0.513884181067801
2016,Uşak,0,Non-metropolitan,0.28870104939598606,0.3765115231086339,0.6039460149641607,0.628697433363538,0.4744640052080797
2018,Uşak,0,Non-metropolitan,0.29511284359141554,0.36402127687481933,0.6407929942970282,0.7371354736580149,0.5092656471053195
2020,Uşak,0,Non-metropolitan,0.30342049558022155,0.36255370558633665,0.7016709212189314,0.6977604476751773,0.5163513925151667
2022,Uşak,0,Non-metropolitan,0.2993379229450073,0.3600366394079783,0.7978624647752226,0.8162574434591249,0.5683736176468333
2024,Uşak,0,Non-metropolitan,0.28270632259511347,0.3481565500859296,0.8202828243812654,0.806697961439746,0.5644609146255136
2008,Bursa,2,Old-metropolitan,0.1612957380776151,0.3010272484347277,0.5989953062423019,0.9095901345427813,0.4927271068243565
2010,Bursa,2,Old-metropolitan,0.16776235402669679,0.2871349016478105,0.6396609194906591,0.8737355702617696,0.49207343635673406
2012,Bursa,2,Old-metropolitan,0.16145044965800237,0.2851266155447564,0.6795636994062698,0.8864668151573072,0.5031518949415839
2014,Bursa,2,Old-metropolitan,0.18232094629938078,0.27753879226020256,0.6107633578546412,0.8910648081830433,0.49042197614931693
2016,Bursa,2,Old-metropolitan,0.17224662609294084,0.27112933914929116,0.5460366487986577,0.8746054315493371,0.4660045113975567
2018,Bursa,2,Old-metropolitan,0.19118178164250668,0.26899466170574177,0.569304906366896,0.9100839465282418,0.48489132406084656
2020,Bursa,2,Old-metropolitan,0.1831290454004965,0.26129508366185406,0.6284752376251426,0.8864636281413306,0.48984074870720595
2022,Bursa,2,Old-metropolitan,0.18773399214766243,0.2542905526760087,0.7507609145321104,0.9047370974585133,0.5243806392035737
